Timestamp (s),Player_Name,X_Pitch (m),Y_Pitch (m),Speed (km/h),Heart_Rate (bpm),Acceleration_m/s2
801.6,Felipe Reis (Lateral),84.77,21.84,11.1,157,-16.05
801.7,Felipe Reis (Lateral),82.28,16.91,10.4,161,-1.99
801.8,Felipe Reis (Lateral),108.94,11.21,5.4,159,-13.65
801.9,Felipe Reis (Lateral),86.36,13.19,15.4,161,27.67
802.0,Felipe Reis (Lateral),94.14,15.89,12.4,162,-8.22
802.1,Felipe Reis (Lateral),87.83,15.1,15.9,173,9.71
802.2,Felipe Reis (Lateral),107.28,17.49,26.6,187,29.59
802.3,Felipe Reis (Lateral),86.92,14.98,0.8,144,-71.75
802.4,Felipe Reis (Lateral),94.53,13.38,8.5,152,21.58
802.5,Felipe Reis (Lateral),79.61,16.26,6.6,155,-5.42
802.6,Felipe Reis (Lateral),84.64,15.94,13.8,170,20.09
802.7,Felipe Reis (Lateral),88.69,11.37,2.8,153,-30.69
802.8,Felipe Reis (Lateral),86.77,17.57,14.4,166,32.25
802.9,Felipe Reis (Lateral),79.06,19.0,5.9,143,-23.68
803.0,Felipe Reis (Lateral),66.24,14.88,17.9,174,33.46
803.1,Felipe Reis (Lateral),77.91,18.21,23.5,180,15.56
803.2,Felipe Reis (Lateral),84.69,19.29,3.9,142,-54.4
803.3,Felipe Reis (Lateral),87.35,20.76,18.4,169,40.21
803.4,Felipe Reis (Lateral),95.88,12.49,11.8,161,-18.35
803.5,Felipe Reis (Lateral),98.25,19.91,18.0,174,17.33
803.6,Felipe Reis (Lateral),96.23,20.44,21.8,177,10.55
803.7,Felipe Reis (Lateral),79.81,20.7,20.6,179,-3.3
803.8,Felipe Reis (Lateral),91.49,14.17,7.4,154,-36.71
803.9,Felipe Reis (Lateral),100.8,12.39,4.1,158,-9.32
804.0,Felipe Reis (Lateral),80.62,9.07,8.5,152,12.3
804.1,Felipe Reis (Lateral),84.91,18.94,20.5,179,33.36
804.2,Felipe Reis (Lateral),82.58,15.23,1.1,144,-53.77
804.3,Felipe Reis (Lateral),85.64,12.01,21.0,177,55.29
804.4,Felipe Reis (Lateral),64.93,8.65,22.6,180,4.33
804.5,Felipe Reis (Lateral),94.29,11.51,5.9,155,-46.5
804.6,Felipe Reis (Lateral),67.1,10.23,4.2,152,-4.68
804.7,Felipe Reis (Lateral),92.79,15.7,6.1,144,5.29
804.8,Felipe Reis (Lateral),70.47,13.79,5.9,151,-0.49
804.9,Felipe Reis (Lateral),87.72,9.47,17.3,169,31.66
805.0,Felipe Reis (Lateral),93.49,16.98,1.7,149,-43.27
805.1,Felipe Reis (Lateral),81.99,15.47,12.5,164,29.82
805.2,Felipe Reis (Lateral),73.18,12.81,17.4,173,13.66
805.3,Felipe Reis (Lateral),86.05,18.3,8.4,154,-24.98
805.4,Felipe Reis (Lateral),81.64,8.52,6.6,156,-5.06
805.5,Felipe Reis (Lateral),110.25,15.36,13.9,164,20.36
805.6,Felipe Reis (Lateral),100.84,14.51,9.9,152,-11.06
805.7,Felipe Reis (Lateral),108.12,7.94,10.8,157,2.36
805.8,Felipe Reis (Lateral),93.41,21.24,9.3,164,-3.97
805.9,Felipe Reis (Lateral),91.4,19.33,12.3,163,8.24
806.0,Felipe Reis (Lateral),85.02,12.15,11.9,161,-1.01
806.1,Felipe Reis (Lateral),85.17,14.83,17.2,174,14.5
806.2,Felipe Reis (Lateral),85.12,9.88,5.7,151,-31.92
806.3,Felipe Reis (Lateral),82.47,13.43,11.4,160,15.96
806.4,Felipe Reis (Lateral),94.9,18.69,32.6,188,58.74
806.5,Felipe Reis (Lateral),84.06,19.0,13.7,165,-52.39
806.6,Felipe Reis (Lateral),94.09,12.67,23.0,187,25.9
806.7,Felipe Reis (Lateral),82.91,9.94,14.1,170,-24.75
806.8,Felipe Reis (Lateral),73.85,14.11,19.6,177,15.31
806.9,Felipe Reis (Lateral),66.14,16.75,14.3,164,-14.85
807.0,Felipe Reis (Lateral),69.79,7.95,8.5,151,-16.02
807.1,Felipe Reis (Lateral),78.99,17.82,17.2,171,24.06
807.2,Felipe Reis (Lateral),96.11,13.09,8.2,160,-24.85
807.3,Felipe Reis (Lateral),83.24,7.06,6.3,158,-5.29
807.4,Felipe Reis (Lateral),77.19,19.88,4.1,150,-6.25
807.5,Felipe Reis (Lateral),92.11,16.26,4.2,149,0.29
807.6,Felipe Reis (Lateral),91.53,29.69,13.9,177,27.0
807.7,Felipe Reis (Lateral),91.28,14.95,3.2,150,-29.73
807.8,Felipe Reis (Lateral),91.05,13.62,19.8,186,46.1
807.9,Felipe Reis (Lateral),77.88,23.44,19.1,175,-1.82
808.0,Felipe Reis (Lateral),95.88,16.7,29.4,180,28.42
808.1,Felipe Reis (Lateral),90.13,10.3,23.5,179,-16.32
808.2,Felipe Reis (Lateral),82.69,17.35,13.1,164,-28.87
808.3,Felipe Reis (Lateral),89.12,18.19,7.5,161,-15.42
808.4,Felipe Reis (Lateral),91.91,12.49,15.0,164,20.69
808.5,Felipe Reis (Lateral),89.5,25.47,22.3,178,20.26
808.6,Felipe Reis (Lateral),64.96,18.96,3.8,143,-51.46
808.7,Felipe Reis (Lateral),81.42,14.91,15.0,161,31.34
808.8,Felipe Reis (Lateral),98.92,21.56,14.1,158,-2.75
808.9,Felipe Reis (Lateral),100.49,20.89,5.0,154,-25.21
809.0,Felipe Reis (Lateral),82.01,15.19,16.7,184,32.56
809.1,Felipe Reis (Lateral),91.53,15.28,18.4,166,4.83
809.2,Felipe Reis (Lateral),92.26,17.02,8.6,158,-27.29
809.3,Felipe Reis (Lateral),106.03,16.95,11.0,163,6.71
809.4,Felipe Reis (Lateral),89.17,16.82,14.8,169,10.36
809.5,Felipe Reis (Lateral),85.21,18.2,17.5,171,7.55
809.6,Felipe Reis (Lateral),78.78,24.53,19.1,170,4.42
809.7,Felipe Reis (Lateral),67.57,20.03,16.3,169,-7.66
809.8,Felipe Reis (Lateral),70.81,14.03,9.8,162,-18.18
809.9,Felipe Reis (Lateral),82.92,19.13,0.1,142,-26.94
810.0,Felipe Reis (Lateral),78.12,18.42,24.0,186,66.35
810.1,Felipe Reis (Lateral),83.21,16.05,5.9,148,-50.23
810.2,Felipe Reis (Lateral),106.4,21.49,6.7,163,2.37
810.3,Felipe Reis (Lateral),86.14,21.6,20.2,172,37.3
810.4,Felipe Reis (Lateral),96.18,15.73,12.7,163,-20.68
810.5,Felipe Reis (Lateral),93.56,17.14,19.2,173,18.05
810.6,Felipe Reis (Lateral),108.87,14.98,14.5,166,-12.94
810.7,Felipe Reis (Lateral),90.92,16.55,0.3,138,-39.63
810.8,Felipe Reis (Lateral),82.56,23.42,7.8,154,21.01
810.9,Felipe Reis (Lateral),79.88,17.71,7.2,152,-1.65
811.0,Felipe Reis (Lateral),91.01,24.34,6.9,158,-1.06
811.1,Felipe Reis (Lateral),86.57,13.98,4.2,148,-7.43
811.2,Felipe Reis (Lateral),86.13,17.71,18.1,172,38.62
811.3,Felipe Reis (Lateral),102.47,20.57,20.4,173,6.43
811.4,Felipe Reis (Lateral),96.19,23.4,7.5,156,-35.75
811.5,Felipe Reis (Lateral),88.36,17.45,15.3,166,21.49
811.6,Felipe Reis (Lateral),96.99,14.71,1.5,143,-38.27
811.7,Felipe Reis (Lateral),78.06,18.54,17.9,169,45.55
811.8,Felipe Reis (Lateral),95.61,11.09,6.7,162,-31.03
811.9,Felipe Reis (Lateral),86.14,13.64,15.0,174,23.03
812.0,Felipe Reis (Lateral),81.99,13.79,11.9,166,-8.52
812.1,Felipe Reis (Lateral),77.7,12.38,7.5,165,-12.34
812.2,Felipe Reis (Lateral),83.82,17.09,25.4,182,49.6
812.3,Felipe Reis (Lateral),78.17,18.36,18.2,174,-19.99
812.4,Felipe Reis (Lateral),91.94,5.5,13.0,170,-14.37
812.5,Felipe Reis (Lateral),97.78,18.08,12.5,165,-1.24
812.6,Felipe Reis (Lateral),82.27,16.08,9.1,157,-9.63
812.7,Felipe Reis (Lateral),100.49,14.29,7.3,155,-4.82
812.8,Felipe Reis (Lateral),78.91,11.65,3.6,151,-10.41
812.9,Felipe Reis (Lateral),104.36,15.41,15.9,174,34.28
813.0,Felipe Reis (Lateral),91.76,17.29,20.4,173,12.45
813.1,Felipe Reis (Lateral),87.26,18.97,23.1,182,7.51
813.2,Felipe Reis (Lateral),76.99,14.46,14.7,168,-23.5
813.3,Felipe Reis (Lateral),98.4,17.66,18.2,173,9.85
813.4,Felipe Reis (Lateral),92.34,20.51,12.0,167,-17.34
813.5,Felipe Reis (Lateral),76.68,14.71,12.7,156,2.01
813.6,Felipe Reis (Lateral),93.16,17.81,7.7,153,-13.93
813.7,Felipe Reis (Lateral),90.33,16.41,7.1,150,-1.62
813.8,Felipe Reis (Lateral),79.34,4.82,19.0,174,33.04
813.9,Felipe Reis (Lateral),83.88,21.84,25.6,183,18.32
814.0,Felipe Reis (Lateral),85.57,23.4,6.2,158,-53.9
814.1,Felipe Reis (Lateral),81.23,9.86,12.7,163,18.03
814.2,Felipe Reis (Lateral),77.79,16.61,5.8,157,-19.16
814.3,Felipe Reis (Lateral),70.14,13.81,11.7,158,16.59
814.4,Felipe Reis (Lateral),98.01,17.46,18.4,175,18.47
814.5,Felipe Reis (Lateral),86.54,21.92,4.7,157,-38.02
814.6,Felipe Reis (Lateral),96.82,16.81,12.4,160,21.41
814.7,Felipe Reis (Lateral),84.61,9.8,0.0,150,-34.37
814.8,Felipe Reis (Lateral),79.11,18.02,10.4,153,28.67
814.9,Felipe Reis (Lateral),82.87,15.58,12.2,166,5.1
815.0,Felipe Reis (Lateral),97.39,8.8,17.8,172,15.5
815.1,Felipe Reis (Lateral),91.02,16.22,11.7,164,-16.9
815.2,Felipe Reis (Lateral),106.21,12.03,14.4,168,7.6
815.3,Felipe Reis (Lateral),83.97,19.05,9.8,163,-12.9
815.4,Felipe Reis (Lateral),103.27,17.06,16.2,168,17.89
815.5,Felipe Reis (Lateral),90.26,16.53,13.3,161,-8.18
815.6,Felipe Reis (Lateral),105.26,10.59,9.3,162,-10.95
815.7,Felipe Reis (Lateral),95.17,13.58,10.8,156,4.18
815.8,Felipe Reis (Lateral),101.19,19.87,10.2,164,-1.67
815.9,Felipe Reis (Lateral),92.21,15.07,9.5,158,-2.14
816.0,Felipe Reis (Lateral),79.02,17.96,17.7,175,22.85
816.1,Felipe Reis (Lateral),87.19,16.68,6.2,156,-32.07
816.2,Felipe Reis (Lateral),83.62,17.6,3.1,148,-8.48
816.3,Felipe Reis (Lateral),87.77,12.03,15.0,169,33.07
816.4,Felipe Reis (Lateral),89.5,11.62,6.0,151,-24.98
816.5,Felipe Reis (Lateral),71.71,20.74,8.5,154,6.86
816.6,Felipe Reis (Lateral),104.82,8.13,10.6,155,5.86
816.7,Felipe Reis (Lateral),90.57,19.7,0.6,147,-27.8
816.8,Felipe Reis (Lateral),97.21,17.95,16.4,165,43.84
816.9,Felipe Reis (Lateral),92.34,13.61,10.1,156,-17.49
817.0,Felipe Reis (Lateral),94.77,10.72,15.3,164,14.46
817.1,Felipe Reis (Lateral),99.05,14.59,5.0,159,-28.44
817.2,Felipe Reis (Lateral),94.17,13.92,1.3,146,-10.34
817.3,Felipe Reis (Lateral),95.27,19.0,15.2,168,38.67
817.4,Felipe Reis (Lateral),96.51,14.38,0.7,148,-40.42
817.5,Felipe Reis (Lateral),88.71,20.53,15.2,161,40.37
817.6,Felipe Reis (Lateral),110.74,16.48,6.9,154,-23.11
817.7,Felipe Reis (Lateral),68.26,16.48,12.1,159,14.43
817.8,Felipe Reis (Lateral),108.37,16.26,9.5,157,-7.26
817.9,Felipe Reis (Lateral),119.0,18.63,14.6,168,14.17
818.0,Felipe Reis (Lateral),96.95,20.04,5.5,156,-25.26
818.1,Felipe Reis (Lateral),90.35,13.17,16.8,173,31.5
818.2,Felipe Reis (Lateral),95.76,16.95,14.0,171,-7.8
818.3,Felipe Reis (Lateral),110.11,22.29,7.2,152,-19.05
818.4,Felipe Reis (Lateral),84.0,11.75,15.8,172,24.09
818.5,Felipe Reis (Lateral),114.17,17.02,10.1,163,-15.88
818.6,Felipe Reis (Lateral),102.42,18.45,9.3,160,-2.33
818.7,Felipe Reis (Lateral),84.04,15.98,12.0,158,7.63
818.8,Felipe Reis (Lateral),88.48,14.89,11.2,158,-2.27
818.9,Felipe Reis (Lateral),87.23,20.51,8.0,156,-8.92
819.0,Felipe Reis (Lateral),102.52,17.51,10.0,162,5.68
819.1,Felipe Reis (Lateral),78.35,17.34,6.8,150,-9.1
819.2,Felipe Reis (Lateral),87.67,20.39,9.1,158,6.45
819.3,Felipe Reis (Lateral),84.95,18.0,8.3,156,-2.22
819.4,Felipe Reis (Lateral),93.81,13.65,10.2,163,5.3
819.5,Felipe Reis (Lateral),106.82,18.32,8.3,154,-5.18
819.6,Felipe Reis (Lateral),92.81,10.75,5.0,145,-9.18
819.7,Felipe Reis (Lateral),95.92,13.62,9.8,155,13.15
819.8,Felipe Reis (Lateral),90.37,20.06,14.2,167,12.41
819.9,Felipe Reis (Lateral),90.36,15.5,10.5,159,-10.25
820.0,Felipe Reis (Lateral),95.54,15.51,8.3,155,-6.08
820.1,Felipe Reis (Lateral),106.09,14.89,13.9,169,15.28
820.2,Felipe Reis (Lateral),102.29,16.56,7.8,159,-16.68
820.3,Felipe Reis (Lateral),100.9,11.31,12.7,165,13.4
820.4,Felipe Reis (Lateral),95.37,23.37,15.4,166,7.61
820.5,Felipe Reis (Lateral),80.87,18.69,3.4,144,-33.3
820.6,Felipe Reis (Lateral),96.76,11.81,15.1,158,32.52
820.7,Felipe Reis (Lateral),80.3,15.43,21.1,175,16.6
820.8,Felipe Reis (Lateral),63.83,13.92,15.0,176,-16.83
820.9,Felipe Reis (Lateral),80.81,18.16,13.3,163,-4.7
821.0,Felipe Reis (Lateral),68.28,18.21,18.9,179,15.53
821.1,Felipe Reis (Lateral),90.69,14.87,11.9,155,-19.44
821.2,Felipe Reis (Lateral),99.71,15.84,12.6,163,1.8
821.3,Felipe Reis (Lateral),104.56,18.26,7.9,156,-13.08
821.4,Felipe Reis (Lateral),97.73,12.69,2.5,147,-15.05
821.5,Felipe Reis (Lateral),72.64,12.99,3.4,147,2.65
821.6,Felipe Reis (Lateral),97.57,22.76,15.4,170,33.37
821.7,Felipe Reis (Lateral),80.56,13.91,8.0,163,-20.73
821.8,Felipe Reis (Lateral),74.91,16.17,11.4,160,9.46
821.9,Felipe Reis (Lateral),111.14,16.1,17.4,165,16.87
822.0,Felipe Reis (Lateral),89.73,18.74,12.4,159,-14.03
822.1,Felipe Reis (Lateral),85.41,13.6,3.6,145,-24.49
822.2,Felipe Reis (Lateral),104.41,12.51,23.0,177,53.97
822.3,Felipe Reis (Lateral),85.57,11.46,18.3,170,-13.08
822.4,Felipe Reis (Lateral),84.78,19.12,6.5,147,-32.88
822.5,Felipe Reis (Lateral),82.59,14.06,15.3,161,24.5
822.6,Felipe Reis (Lateral),89.8,11.2,31.3,185,44.37
822.7,Felipe Reis (Lateral),79.17,5.07,9.6,158,-60.21
822.8,Felipe Reis (Lateral),68.51,12.97,12.7,168,8.6
822.9,Felipe Reis (Lateral),95.1,7.89,12.3,160,-1.13
823.0,Felipe Reis (Lateral),89.43,16.04,5.4,159,-18.99
823.1,Felipe Reis (Lateral),113.26,11.77,23.9,180,51.16
823.2,Felipe Reis (Lateral),92.19,17.98,8.8,158,-41.73
823.3,Felipe Reis (Lateral),81.02,19.71,25.0,184,44.81
823.4,Felipe Reis (Lateral),105.76,11.01,11.7,162,-36.78
823.5,Felipe Reis (Lateral),98.56,17.03,9.3,148,-6.73
823.6,Felipe Reis (Lateral),95.89,9.05,13.7,168,12.21
823.7,Felipe Reis (Lateral),81.76,13.13,8.3,161,-14.99
823.8,Felipe Reis (Lateral),93.87,18.3,3.9,148,-12.26
823.9,Felipe Reis (Lateral),95.99,14.3,14.8,171,30.21
824.0,Felipe Reis (Lateral),82.15,13.66,17.4,175,7.32
824.1,Felipe Reis (Lateral),86.72,10.98,3.9,147,-37.36
824.2,Felipe Reis (Lateral),112.56,19.88,16.4,169,34.69
824.3,Felipe Reis (Lateral),90.5,14.12,17.9,167,4.19
824.4,Felipe Reis (Lateral),93.92,12.12,13.3,167,-12.89
824.5,Felipe Reis (Lateral),95.05,12.29,6.9,148,-17.67
824.6,Felipe Reis (Lateral),115.76,25.01,13.9,163,19.26
824.7,Felipe Reis (Lateral),86.02,21.17,7.1,154,-18.87
824.8,Felipe Reis (Lateral),72.96,15.02,10.9,169,10.7
824.9,Felipe Reis (Lateral),76.16,13.06,5.4,151,-15.24
825.0,Felipe Reis (Lateral),86.01,14.5,10.1,157,12.91
825.1,Felipe Reis (Lateral),80.95,15.87,18.7,170,24.04
825.2,Felipe Reis (Lateral),93.0,16.62,11.7,168,-19.56
825.3,Felipe Reis (Lateral),84.42,18.68,16.9,180,14.53
825.4,Felipe Reis (Lateral),91.43,23.91,5.1,151,-32.92
825.5,Felipe Reis (Lateral),81.78,12.64,3.1,149,-5.5
825.6,Felipe Reis (Lateral),86.58,23.21,13.8,172,29.71
825.7,Felipe Reis (Lateral),75.93,26.87,16.7,165,8.18
825.8,Felipe Reis (Lateral),86.14,14.41,11.9,160,-13.36
825.9,Felipe Reis (Lateral),96.83,17.41,20.6,178,24.05
826.0,Felipe Reis (Lateral),69.8,21.2,1.9,145,-52.05
826.1,Felipe Reis (Lateral),102.34,11.61,4.3,149,6.68
826.2,Felipe Reis (Lateral),73.14,21.66,14.2,158,27.55
826.3,Felipe Reis (Lateral),89.37,18.54,20.2,179,16.58
826.4,Felipe Reis (Lateral),82.37,14.27,14.3,165,-16.14
826.5,Felipe Reis (Lateral),89.33,17.71,12.2,170,-5.94
826.6,Felipe Reis (Lateral),73.62,14.68,14.5,165,6.44
826.7,Felipe Reis (Lateral),90.79,22.8,15.1,165,1.49
826.8,Felipe Reis (Lateral),92.6,17.96,4.6,149,-29.02
826.9,Felipe Reis (Lateral),100.03,16.78,16.4,171,32.88
827.0,Felipe Reis (Lateral),89.95,17.82,9.6,151,-19.14
827.1,Felipe Reis (Lateral),94.07,9.32,13.2,170,10.08
827.2,Felipe Reis (Lateral),80.23,13.63,17.1,167,10.98
827.3,Felipe Reis (Lateral),85.97,16.96,7.8,153,-25.95
827.4,Felipe Reis (Lateral),80.81,14.88,11.5,161,10.34
827.5,Felipe Reis (Lateral),77.37,8.92,7.3,151,-11.61
827.6,Felipe Reis (Lateral),85.35,9.89,5.7,151,-4.54
827.7,Felipe Reis (Lateral),84.03,13.09,11.1,166,15.0
827.8,Felipe Reis (Lateral),102.94,17.54,8.3,149,-7.91
827.9,Felipe Reis (Lateral),79.45,14.46,4.0,146,-11.72
828.0,Felipe Reis (Lateral),101.22,9.66,4.6,153,1.45
828.1,Felipe Reis (Lateral),85.13,14.43,0.0,142,-12.63
828.2,Felipe Reis (Lateral),98.0,16.68,6.3,155,17.62
828.3,Felipe Reis (Lateral),86.74,20.76,27.2,189,58.01
828.4,Felipe Reis (Lateral),85.1,13.95,19.2,173,-22.26
828.5,Felipe Reis (Lateral),84.33,20.47,15.1,174,-11.33
828.6,Felipe Reis (Lateral),88.34,15.22,15.6,165,1.34
828.7,Felipe Reis (Lateral),113.66,16.24,2.6,149,-36.06
828.8,Felipe Reis (Lateral),92.59,16.13,15.6,166,35.98
828.9,Felipe Reis (Lateral),104.66,16.79,20.4,176,13.49
829.0,Felipe Reis (Lateral),101.92,16.52,12.9,167,-20.84
829.1,Felipe Reis (Lateral),99.22,20.53,11.5,162,-3.98
829.2,Felipe Reis (Lateral),78.09,23.67,11.1,161,-1.03
829.3,Felipe Reis (Lateral),72.26,13.5,9.5,155,-4.64
829.4,Felipe Reis (Lateral),86.39,17.04,24.1,182,40.52
829.5,Felipe Reis (Lateral),93.84,12.96,7.5,158,-46.11
829.6,Felipe Reis (Lateral),97.16,12.65,11.7,166,11.71
829.7,Felipe Reis (Lateral),87.29,10.27,9.9,167,-5.04
829.8,Felipe Reis (Lateral),86.86,18.94,8.2,159,-4.73
829.9,Felipe Reis (Lateral),86.52,14.42,17.2,178,25.01
830.0,Felipe Reis (Lateral),85.15,15.63,10.3,158,-19.08
830.1,Felipe Reis (Lateral),82.35,14.36,29.3,177,52.84
830.2,Felipe Reis (Lateral),74.13,11.29,16.6,172,-35.29
830.3,Felipe Reis (Lateral),83.28,14.81,15.0,169,-4.35
830.4,Felipe Reis (Lateral),75.12,14.84,14.1,173,-2.63
830.5,Felipe Reis (Lateral),84.57,10.51,10.7,156,-9.46
830.6,Felipe Reis (Lateral),72.13,22.98,11.4,164,2.02
830.7,Felipe Reis (Lateral),85.75,12.31,22.0,192,29.36
830.8,Felipe Reis (Lateral),83.55,13.42,21.8,178,-0.51
830.9,Felipe Reis (Lateral),101.64,16.91,7.4,155,-39.92
831.0,Felipe Reis (Lateral),88.18,17.19,10.9,158,9.54
831.1,Felipe Reis (Lateral),101.91,10.95,14.6,165,10.26
831.2,Felipe Reis (Lateral),86.48,18.59,7.0,153,-20.93
831.3,Felipe Reis (Lateral),84.71,22.28,10.9,159,10.9
831.4,Felipe Reis (Lateral),87.02,19.0,10.7,160,-0.73
831.5,Felipe Reis (Lateral),72.41,11.8,2.7,143,-22.04
831.6,Felipe Reis (Lateral),70.03,11.14,9.4,160,18.62
831.7,Felipe Reis (Lateral),93.36,17.88,23.2,177,38.11
831.8,Felipe Reis (Lateral),105.48,15.73,16.1,165,-19.64
831.9,Felipe Reis (Lateral),65.41,17.22,18.5,167,6.79
832.0,Felipe Reis (Lateral),90.15,14.69,12.3,160,-17.32
832.1,Felipe Reis (Lateral),98.38,21.57,13.5,167,3.25
832.2,Felipe Reis (Lateral),78.2,9.02,25.7,187,33.96
832.3,Felipe Reis (Lateral),115.77,16.31,14.1,163,-32.35
832.4,Felipe Reis (Lateral),82.41,18.32,3.9,156,-28.19
832.5,Felipe Reis (Lateral),84.95,24.24,9.8,162,16.42
832.6,Felipe Reis (Lateral),95.0,14.19,1.6,148,-22.72
832.7,Felipe Reis (Lateral),102.23,12.43,9.7,159,22.28
832.8,Felipe Reis (Lateral),67.97,14.95,1.3,146,-23.34
832.9,Felipe Reis (Lateral),91.6,9.63,7.5,162,17.23
833.0,Felipe Reis (Lateral),93.71,16.87,5.1,154,-6.63
833.1,Felipe Reis (Lateral),82.34,20.06,14.5,166,26.08
833.2,Felipe Reis (Lateral),76.56,22.6,12.5,162,-5.37
833.3,Felipe Reis (Lateral),94.29,13.33,16.4,169,10.6
833.4,Felipe Reis (Lateral),80.95,18.4,1.3,149,-41.79
833.5,Felipe Reis (Lateral),91.82,16.72,7.2,152,16.35
833.6,Felipe Reis (Lateral),99.62,17.03,13.8,168,18.29
833.7,Felipe Reis (Lateral),104.47,6.19,11.2,165,-7.26
833.8,Felipe Reis (Lateral),97.02,15.23,7.8,163,-9.31
833.9,Felipe Reis (Lateral),87.92,5.9,15.1,171,20.1
834.0,Felipe Reis (Lateral),86.98,15.72,0.3,141,-40.94
834.1,Felipe Reis (Lateral),79.72,8.17,15.2,168,41.42
834.2,Felipe Reis (Lateral),98.17,11.5,10.4,165,-13.42
834.3,Felipe Reis (Lateral),103.14,15.33,16.3,167,16.4
834.4,Felipe Reis (Lateral),88.94,18.44,8.0,164,-23.12
834.5,Felipe Reis (Lateral),86.46,15.92,12.7,160,13.08
834.6,Felipe Reis (Lateral),90.56,25.49,13.4,161,1.97
834.7,Felipe Reis (Lateral),95.54,14.49,11.3,148,-5.86
834.8,Felipe Reis (Lateral),92.83,15.82,14.0,171,7.58
834.9,Felipe Reis (Lateral),109.99,16.88,6.8,155,-19.97
835.0,Felipe Reis (Lateral),83.09,11.78,12.5,161,15.76
835.1,Felipe Reis (Lateral),75.61,15.49,9.3,167,-8.94
835.2,Felipe Reis (Lateral),91.63,22.87,7.4,156,-5.31
835.3,Felipe Reis (Lateral),98.0,18.21,12.4,167,13.9
835.4,Felipe Reis (Lateral),74.06,7.13,7.1,155,-14.78
835.5,Felipe Reis (Lateral),82.9,16.55,6.8,152,-0.8
835.6,Felipe Reis (Lateral),102.17,19.08,9.6,160,7.85
835.7,Felipe Reis (Lateral),83.29,21.24,5.9,148,-10.29
835.8,Felipe Reis (Lateral),95.29,7.58,8.5,154,7.22
835.9,Felipe Reis (Lateral),85.75,14.24,10.3,156,4.98
836.0,Felipe Reis (Lateral),94.81,16.81,7.2,156,-8.47
836.1,Felipe Reis (Lateral),98.2,13.67,10.1,164,8.02
836.2,Felipe Reis (Lateral),97.51,18.61,17.1,168,19.4
836.3,Felipe Reis (Lateral),74.09,20.52,2.9,151,-39.32
836.4,Felipe Reis (Lateral),78.58,15.89,16.1,171,36.43
836.5,Felipe Reis (Lateral),90.78,13.54,13.3,163,-7.62
836.6,Felipe Reis (Lateral),100.38,13.73,5.5,151,-21.67
836.7,Felipe Reis (Lateral),79.67,23.04,11.4,156,16.29
836.8,Felipe Reis (Lateral),100.96,13.27,15.3,168,10.92
836.9,Felipe Reis (Lateral),93.87,15.43,7.8,159,-20.97
837.0,Felipe Reis (Lateral),89.91,12.19,12.9,167,14.24
837.1,Felipe Reis (Lateral),95.96,10.25,22.0,174,25.38
837.2,Felipe Reis (Lateral),83.44,10.79,9.9,161,-33.79
837.3,Felipe Reis (Lateral),88.88,16.19,8.7,161,-3.11
837.4,Felipe Reis (Lateral),89.85,14.26,5.1,152,-10.14
837.5,Felipe Reis (Lateral),95.3,13.1,12.8,162,21.36
837.6,Felipe Reis (Lateral),102.07,15.35,24.5,177,32.6
837.7,Felipe Reis (Lateral),89.55,20.32,7.5,160,-47.22
837.8,Felipe Reis (Lateral),91.87,16.25,14.1,172,18.29
837.9,Felipe Reis (Lateral),82.57,17.27,7.2,147,-19.27
838.0,Felipe Reis (Lateral),91.91,20.23,14.7,162,21.02
838.1,Felipe Reis (Lateral),98.86,14.93,8.7,157,-16.67
838.2,Felipe Reis (Lateral),64.92,16.45,12.0,165,9.06
838.3,Felipe Reis (Lateral),107.12,6.78,18.7,172,18.55
838.4,Felipe Reis (Lateral),89.24,18.33,4.0,151,-40.88
838.5,Felipe Reis (Lateral),111.17,19.29,1.7,150,-6.26
838.6,Felipe Reis (Lateral),85.79,12.95,9.6,164,21.92
838.7,Felipe Reis (Lateral),93.08,21.21,21.4,176,32.71
838.8,Felipe Reis (Lateral),85.24,22.34,13.9,168,-20.69
838.9,Felipe Reis (Lateral),89.96,13.16,6.7,153,-20.14
839.0,Felipe Reis (Lateral),97.22,16.93,14.0,169,20.49
839.1,Felipe Reis (Lateral),88.53,16.7,17.8,177,10.48
839.2,Felipe Reis (Lateral),89.71,12.97,15.1,173,-7.58
839.3,Felipe Reis (Lateral),69.11,8.88,13.6,162,-3.99
839.4,Felipe Reis (Lateral),82.99,14.45,19.6,180,16.45
839.5,Felipe Reis (Lateral),93.44,17.27,8.2,158,-31.71
839.6,Felipe Reis (Lateral),86.65,14.22,7.0,153,-3.08
839.7,Felipe Reis (Lateral),87.79,26.47,14.4,166,20.46
839.8,Felipe Reis (Lateral),93.91,16.71,15.0,167,1.67
839.9,Felipe Reis (Lateral),86.4,16.79,29.1,186,39.21
840.0,Felipe Reis (Lateral),82.83,8.73,8.3,159,-57.72
840.1,Felipe Reis (Lateral),105.02,19.1,8.2,161,-0.38
840.2,Felipe Reis (Lateral),92.7,14.33,4.7,148,-9.71
840.3,Felipe Reis (Lateral),72.31,21.43,17.9,170,36.59
840.4,Felipe Reis (Lateral),100.68,15.31,14.5,168,-9.34
840.5,Felipe Reis (Lateral),78.42,25.11,11.2,168,-9.27
840.6,Felipe Reis (Lateral),87.71,11.19,26.0,180,41.15
840.7,Felipe Reis (Lateral),102.72,17.26,3.8,149,-61.78
